timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
15242,,-1.2632352672486933,-3.221663518577783,-14.888234131423337,-6.24348366778447,-7.802477037882143,-5.670486252413935,-1.897784834524182,-6.011188817522388,-5.386895757888416,-6.822095854645504,6.687321769409289,-5.158599386910393,-3.0188203790124746,-1.7983198102499225
15492,,-0.5462681208407286,-1.2104769755498632,-10.989113552291116,-4.8890890571211765,-1.8200701440213816,-7.666512501696032,-1.2098648680811164,-4.261112300039273,-2.450845753223269,-3.5959274067750258,7.390804910125086,-3.1000981713202047,-2.668562388248664,-2.153273356044893
15742,,-3.123993625973421,-1.0857085354299465,-9.079428618839769,-5.831237523284155,-2.367175467753486,-4.177585908940561,-2.722346226629192,-6.567325114225735,-3.31561505402954,-2.872134832972004,4.833373017444325,-3.6131495084028793,-0.5354681399864367,-3.942067797760424
15992,,-4.716509151872966,-1.0605228055359213,-11.020591631558888,-7.789597622800077,-3.5041023551142314,-4.024329829170783,-4.5058105282894205,-11.523086471093496,-3.9578159328825553,-4.658792704575541,2.9966434552091217,-6.607350191864959,-0.594287082192143,-7.240141124414845
16242,,-3.011498752465692,-3.558784449009367,-10.541200397693448,-11.844742359348048,-4.699488656501653,-7.419554899415781,-2.565485436361337,-11.520806364069925,-4.0196082939734,-0.9463870226907952,4.902766774019433,-4.000524497653754,-4.3971185869087215,-7.521934419172269
16492,,-1.718671195993828,-3.201536458659901,-9.812072103572124,-10.606086412490129,-4.22737574818642,-6.043383669054967,-2.3042404327182915,-7.14536131206115,-2.5731951592969,-3.2834590678752438,6.15439482881765,-1.9077960222510577,-4.228178445221997,-4.683718954001113
16742,,-3.0480385118195685,-3.462981775314025,-11.758527390675033,-9.16207832693693,-2.6206093266312736,-5.983002522691353,-5.935759567553204,-7.621500178535319,-1.1507510399014835,-4.855597872346895,3.4048340183554693,-5.499772066848525,-2.3200637751504964,-4.327666260953548
16992,,-2.7723071244931874,-2.069223606957145,-7.939742868711511,-6.982036144917827,-5.442601459140569,-6.224335344328809,-4.02345770587953,-8.515268021604408,-2.938353003771676,-3.7896328520664913,2.762072642649238,-2.2647987567447574,-0.188064429480162,-1.3384545400760155
17241,,-2.656987005957712,1.8811531894950984,-6.947643010068296,-4.873152359231855,-5.465803441192043,-7.627988942967551,-4.326788154533404,-8.375922269254982,-3.4141721524789803,-5.863531444781289,4.035243567974264,-2.4500901806834405,0.8657690973670726,0.7880113104149635
17491,,-1.8927420170993223,4.976098491890854,-8.836294143588637,-0.8306204812335509,-1.7316402113143554,-6.757122749592646,-2.999487609618645,-7.829171396966633,-3.562675253873984,-5.290065230483839,6.227224150364812,-2.235549286327974,2.749208992071044,1.0998480221313618
